year,month,elecuse,elecuse_population,wateruse,wateruse_population
2016,9,820343.782,1326143,14488.63886,4000000
2016,10,766004.624,1326788,13993.99705,4000000
2016,11,662597.386,1327301,12541.67914,4000000
2016,12,648626.37,1326892,11230.45472,4000000
2017,1,679540.237,1328056,10199.46215,4000000
2017,2,685030.182,1327891,9106.883748,4000000
2017,3,594529.644,1328836,11959.3834,4000000
2017,4,564843.454,1327733,13516.95118,4000000
2017,5,527904.92,1328766,14270.64455,4000000
2017,6,598043.747,1329520,14665.57596,4000000
2017,7,709132.005,1329011,16066.40941,4000000
2017,8,865641.121,1330521,16209.78385,4000000
2017,9,874666.663,1331324,15045.51822,4000000
2017,10,815456.982,1332647,15329.98615,4000000
2017,11,658905.248,1332914,13427.34216,4000000
2017,12,640903.829,1332400,13885.16281,4000000
2018,1,641265.983,1333823,12754.45984,4000000
2018,2,622292.187,1334351,11927.45,4000000
2018,3,571843.849,1334554,11153.87973,4000000
2018,4,580964.562,1336261,13002.43245,4000000
2018,5,526085.797,1336541,13731.03529,4000000
2018,6,568241.533,1335464,14412.06388,4000000
