year,month,elecuse,elecuse_population,wateruse,wateruse_population
2017,1,2054526.507,1683375,2773.92,954644
2017,2,1389631.454,1684731,2548.29,954644
2017,3,1690316.884,1687263,2813.21,954644
2017,4,1141127.265,1687242,2887.34,954644
2017,5,1490119.787,1690228,3311.94,954644
2017,6,1821010.158,1692326,3371.38,954644
2017,7,2286180.45,1694611,3672.26,954644
2017,8,2032588.031,1696966,3654.03,954644
2017,9,1532726.076,1699389,3461.63,954644
2017,10,1168035.978,1700521,3610.42,954644
2017,11,1479283.713,1704078,3022.7,954644
2017,12,2129545.044,1706700,2847.03,954644
2018,1,2869404.708,1709281,3089.7,989410
2018,2,1531848.331,1710219,2572.11,989410
2018,3,1740872.933,1712095,2807.46,989410
2018,4,1339918.576,1712940,2947.21,989410
2018,5,1662462.972,1714851,3360.6,989410
2018,6,2060472.411,1717920,3697.54,989410
2018,7,2229994.805,1719466,4033.39,989410
2018,8,2124960.77,1722483,3764.53,989410
2018,9,1862949.772,1721349,3558.81,989410
2018,10,1545744.931,1727582,3557.43,989410
2018,11,1626413.708,1732055,2911.0,989410
2018,12,2051066.17,1736337,2611.38,989410
