year,month,elecuse,elecuse_population,wateruse,wateruse_population
2016,1,1018914.739,852183,3988.189130783081,1178332
2016,2,870757.163,859369,3721.6463871002197,1178332
2016,3,723452.801,871404,3846.735565185547,1178332
2016,4,599749.32,864422,3760.820125579834,1178332
2016,5,639571.89,866313,4001.267791748047,1178332
2016,6,754517.222,866668,4367.472917556763,1178332
2016,7,1003720.0,862151,4664.649728775024,1178332
2016,8,1066096.0,865407,4690.438959121704,1178332
2016,9,800106.0,866163,4406.884925842285,1178332
2016,10,549763.0,868613,4188.262512207031,1178332
2016,11,594758.0,870895,3811.742530822754,1178332
2016,12,960675.0,872361,4009.448812484741,1178332
